"""ЗИРААТ БАНК (МОСКВА)"" (АО)";6282657;206370;6715145;2559;01.04.2019
"""Коммерческий Индо Банк"" ООО";6632485;230350;7059308;3446;01.04.2019
"""Мерседес-Бенц Банк Рус"" ООО";17147749;5180;17791518;3473;01.04.2019
"""Муниципальный Камчатпрофитбанк"" (АО)";20960379;49140;22571455;2103;01.04.2019
"""Натиксис Банк АО""";32412017;1457690;34116532;3390;01.04.2019
"""Нацинвестпромбанк"" (АО)";16135275;200005;16481024;3077;01.04.2019
"""Республиканский Кредитный Альянс"" ООО";2499504;11430;2552813;3017;01.04.2019
"""Русьуниверсалбанк"" (ООО)";12981857;12810;13630517;3293;01.04.2019
"""СДМ-Банк"" (ПАО)";71377096;1314785;75287670;1637;01.04.2019
"""СИБСОЦБАНК"" ООО";6291170;2150;6320057;2015;01.04.2019
"""СОЦИУМ-БАНК"" (ООО)";1367224;5125;1428072;2881;01.04.2019
"""СеверСтройБанк"" АО";218458;0;233512;3507;01.04.2019
"""Северный Народный Банк"" (ПАО)";7465708;64410;7559542;2721;01.04.2019
"""Сетелем Банк"" ООО";94009740;32145;95759412;2168;01.04.2019
"""Тимер Банк"" (ПАО)";175280477;7175;175544211;1581;01.04.2019
"(АО ""Банк ""Агророс"")";9931604;28370;10159939;2860;01.04.2019
"АБ ""АСПЕКТ"" (АО)";4445085;13745;4712686;608;01.04.2019
"АБ ""Девон-Кредит"" (ПАО)";11103480;20035;11538950;1972;01.04.2019
"АКБ ""АКТИВ БАНК"" (ПАО)";5843460;2380;6013826;2529;01.04.2019
"АКБ ""АПАБАНК"" (АО)";5692722;13655;5774360;2404;01.04.2019
"АКБ ""Абсолют Банк"" (ПАО)";340100817;5912230;359948942;2306;01.04.2019
"АКБ ""Алмазэргиэнбанк"" АО";31136950;131325;32225686;2602;01.04.2019
"АКБ ""БЭНК ОФ ЧАЙНА"" (АО)";86451540;994575;89410979;2309;01.04.2019
"АКБ ""Держава"" ПАО";42595400;635570;45636537;2738;01.04.2019
"АКБ ""ИРС"" (АО)";3211921;14240;3232491;272;01.04.2019
"АКБ ""Ижкомбанк"" (ПАО)";8013661;30085;8625314;646;01.04.2019
"АКБ ""Инвестторгбанк"" (ПАО)";59669936;394600;61599619;2763;01.04.2019
"АКБ ""Кузбассхимбанк"" (ПАО)";1423198;225;1428558;2868;01.04.2019
"АКБ ""Ланта-Банк"" (АО)";49914498;143955;50161637;1920;01.04.2019
"АКБ ""НБВК"" (АО)";1822133;2700;1826789;3214;01.04.2019
"АКБ ""НООСФЕРА"" (АО)";1671557;1430;1837906;2650;01.04.2019
"АКБ ""НРБанк"" (АО)";36537070;282370;39718700;2170;01.04.2019
"АКБ ""ПЕРЕСВЕТ"" (ПАО)";130503040;2430330;136437694;2110;01.04.2019
"АКБ ""ПРОМИНВЕСТБАНК"" (ПАО)";7113564;3965;7161680;2433;01.04.2019
"АКБ ""Проинвестбанк"" (ПАО)";806679;655;843103;784;01.04.2019
"АКБ ""Ресурс-траст"" (АО)";1233663;0;1269504;3122;01.04.2019
"АКБ ""СЛАВИЯ"" (АО)";8068377;201065;8300547;2664;01.04.2019
"АКБ ""ТЕНДЕР-БАНК"" (АО)";1840630;9615;1912369;2252;01.04.2019
"АКБ ""Трансстройбанк"" (АО)";7446862;94910;7600188;2807;01.04.2019
"АКБ ""ФОРА-БАНК"" (АО)";70490684;1472640;72445259;1885;01.04.2019
"АКБ ""Форштадт"" (АО)";10193891;91285;10519231;2208;01.04.2019
"АКБ ""ЧУВАШКРЕДИТПРОМБАНК"" ПАО";5547009;0;5561379;1280;01.04.2019
"АКБ ""Энергобанк"" (ПАО)";44153616;21100;45682120;67;01.04.2019
"АККСБ ""КС БАНК"" (ПАО)";8934548;20160;9024961;1752;01.04.2019
"АО ""АБ ""РОССИЯ""";454472911;3626925;470198679;328;01.04.2019
"АО ""АЛЬФА-БАНК""";5916974522;114796530;6182124459;1326;01.04.2019
"АО ""Автоградбанк""";5189382;37800;5388737;1455;01.04.2019
"АО ""БАЛАКОВО-БАНК""";1589775;1195;1609885;444;01.04.2019
"АО ""БАНК БЕРЕЙТ""";254921;0;269217;3505;01.04.2019
"АО ""БАНК ОРЕНБУРГ""";9034823;9030;9126404;3269;01.04.2019
"АО ""БАНК РЕАЛИСТ""";12373204;44830;12592052;2646;01.04.2019
"АО ""БКС Банк""";294351420;1422155;296933994;101;01.04.2019
"АО ""БМ-Банк""";187511370;1212295;199783086;2748;01.04.2019
"АО ""БайкалИнвестБанк""";48148982;95875;49492220;1067;01.04.2019
"АО ""Банк ""Вологжанин""";2410234;14625;2427490;1896;01.04.2019
"АО ""Банк Акцепт""";14667477;42565;15297755;567;01.04.2019
"АО ""Банк ДОМ.РФ""";190227382;1981235;203448457;2312;01.04.2019
"АО ""Банк ЖилФинанс""";12654955;213280;15239114;3138;01.04.2019
"АО ""Банк Интеза""";111539240;1932720;113625787;2216;01.04.2019
"АО ""Банк Кредит Свисс (Москва)""";125930544;571620;126798704;2494;01.04.2019
"АО ""Банк Русский Стандарт""";450615534;18938390;475300793;2289;01.04.2019
"АО ""Банк ФИНАМ""";5981549;156115;6250503;2799;01.04.2019
"АО ""Банк Финсервис""";76619002;1062970;79542240;3388;01.04.2019
"АО ""Банк ЧБРР""";5070057;424785;5511492;3527;01.04.2019
"АО ""ВЛАДБИЗНЕСБАНК""";4735297;9440;5010993;903;01.04.2019
"АО ""ВОКБАНК""";9524243;3095;9568155;312;01.04.2019
"АО ""ВУЗ-банк""";100892415;987745;106356194;1557;01.04.2019
"АО ""Великие Луки банк""";1104191;1995;1168315;598;01.04.2019
"АО ""ГЕНБАНК""";25928721;54100;26389758;2490;01.04.2019
"АО ""ГОРБАНК""";3657946;6665;3909765;2982;01.04.2019
"АО ""ГУТА-БАНК""";16795399;37155;17039629;256;01.04.2019
"АО ""Газнефтьбанк""";1339573;530;1356481;3223;01.04.2019
"АО ""Газэнергобанк""";20497235;80590;20935933;3252;01.04.2019
"АО ""ГринКомБанк""";662413;2330;706724;1184;01.04.2019
"АО ""Данске банк""";14205471;147715;14708076;3307;01.04.2019
"АО ""Денизбанк Москва""";32869142;857105;38167124;3330;01.04.2019
"АО ""Заубер Банк""";6273078;43890;6405784;1614;01.04.2019
"АО ""ИК Банк""";2492469;33485;2623412;1732;01.04.2019
"АО ""ИТ Банк""";3429801;29975;3520336;2609;01.04.2019
"АО ""ИШБАНК""";19422457;753980;20793114;2867;01.04.2019
"АО ""КАБ ""Викинг""";5162552;44190;5524988;2;01.04.2019
"АО ""КБ ДельтаКредит""";87908985;945745;89408411;3338;01.04.2019
"АО ""КОММЕРЦБАНК (ЕВРАЗИЯ)""";118613793;1343490;122403850;3333;01.04.2019
"АО ""КОШЕЛЕВ-БАНК""";13276930;125410;13969119;3300;01.04.2019
"АО ""Кемсоцинбанк""";4807090;0;5527636;96;01.04.2019
"АО ""Классик Эконом Банк""";2070100;2145;2612680;3298;01.04.2019
"АО ""Кранбанк""";7008450;17140;7083110;2271;01.04.2019
"АО ""Кредит Европа Банк""";186582663;5299250;196345217;3311;01.04.2019
"АО ""Кредпромбанк""";1804790;2795;1927333;1165;01.04.2019
"АО ""Кросна-Банк""";2703099;80935;2784970;2607;01.04.2019
"АО ""Кубаньторгбанк""";6516681;45615;6664797;478;01.04.2019
"АО ""Кузнецкбизнесбанк""";5300443;170060;5665720;1158;01.04.2019
"АО ""МАЙКОПБАНК""";1454242;0;1455475;1136;01.04.2019
"АО ""МБ Банк""";73645161;528880;80881116;3396;01.04.2019
"АО ""МОСКОМБАНК""";4044900;35845;4361837;3172;01.04.2019
"АО ""МСП Банк""";67371710;72115;68157902;3340;01.04.2019
"АО ""МТИ Банк""";1761662;11260;1774909;1052;01.04.2019
"АО ""Мидзухо Банк (Москва)""";53099478;940810;54927120;3337;01.04.2019
"АО ""НВКбанк""";18401571;5540;19416027;931;01.04.2019
"АО ""НДБанк""";898429;48755;966691;2374;01.04.2019
"АО ""НК Банк""";23550678;433540;25312742;2755;01.04.2019
"АО ""НС Банк""";28597317;451550;29922226;3124;01.04.2019
"АО ""Народный банк""";8740371;2655;8764191;2249;01.04.2019
"АО ""Нефтепромбанк""";6623454;60320;6779459;2156;01.04.2019
"АО ""Нордеа Банк""";580398549;6441565;587503289;3016;01.04.2019
"АО ""ОРБАНК""";6346780;20930;6372771;937;01.04.2019
"АО ""ОТП Банк""";310212702;2320515;314033104;2766;01.04.2019
"АО ""ПЕРВОУРАЛЬСКБАНК""";3136618;1545;3187845;965;01.04.2019
"АО ""Первый Дортрансбанк""";2712280;4665;2805574;3271;01.04.2019
"АО ""Первый Инвестиционный Банк""";1725776;19050;1762580;604;01.04.2019
"АО ""ПроБанк""";3500893;66675;3661108;3296;01.04.2019
"АО ""РН Банк""";123060322;257715;127589732;170;01.04.2019
"АО ""РУНА-БАНК""";3529889;4320;3557896;3207;01.04.2019
"АО ""РФИ БАНК""";3195628;182310;3432226;3351;01.04.2019
"АО ""Райффайзенбанк""";4841972753;28281730;4918980314;3292;01.04.2019
"АО ""Россельхозбанк""";2725580304;49855590;2792695781;3349;01.04.2019
"АО ""Роял Кредит Банк""";6992276;14645;7375071;783;01.04.2019
"АО ""СЕВЗАПИНВЕСТПРОМБАНК""";905296;1925;956796;2152;01.04.2019
"АО ""СМБСР Банк""";63398597;845500;64992024;3494;01.04.2019
"АО ""СМП Банк""";508015204;11533865;531111742;3368;01.04.2019
"АО ""СЭБ Банк""";55109616;333725;55802948;3235;01.04.2019
"АО ""Севастопольский Морской банк""";5047501;16255;5171995;3528;01.04.2019
"АО ""Сити Инвест Банк""";28894442;175185;31581080;3194;01.04.2019
"АО ""Собинбанк""";8142686;19840;8677287;1317;01.04.2019
"АО ""Солид Банк""";11591498;22915;12063764;1329;01.04.2019
"АО ""Социнвестбанк""";20925314;2580;21660211;1132;01.04.2019
"АО ""ТАТСОЦБАНК""";11914970;38925;12884571;480;01.04.2019
"АО ""ТРОЙКА-Д БАНК""";10306437;37775;10630890;3431;01.04.2019
"АО ""ТЭМБР-БАНК""";8709195;73980;9135080;2764;01.04.2019
"АО ""Тексбанк""";1121901;2470;1124943;2756;01.04.2019
"АО ""Тинькофф Банк""";731351989;17956120;779590100;2673;01.04.2019
"АО ""Тойота Банк""";60210921;30535;61304706;3470;01.04.2019
"АО ""Тольяттихимбанк""";78411482;530355;79461230;2507;01.04.2019
"АО ""УРАЛПРОМБАНК""";5125387;59120;5192181;2964;01.04.2019
"АО ""Углеметбанк""";10872185;55495;10979943;2997;01.04.2019
"АО ""Ури Банк""";20725961;469845;21542868;3479;01.04.2019
"АО ""ФОНДСЕРВИСБАНК""";191194944;224375;192136922;2989;01.04.2019
"АО ""Экономбанк""";16359062;14290;18258579;1319;01.04.2019
"АО ""Эксперт Банк""";38054183;46245;38226416;2949;01.04.2019
"АО ""Эм-Ю-Эф-Джи Банк (Евразия)""";70845209;1074590;73315713;3465;01.04.2019
"АО АБ ""Капитал""";2044445;8385;2113664;575;01.04.2019
"АО АИКБ ""Енисейский объединенный банк""";4600111;29705;4646056;2645;01.04.2019
"АО АКБ ""Алеф-Банк""";31888603;222435;32983371;2119;01.04.2019
"АО АКБ ""МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ""";109521220;2355935;112686405;2618;01.04.2019
"АО АКБ ""НОВИКОМБАНК""";361291717;4227380;372926584;2546;01.04.2019
"АО АКБ ""ЦентроКредит""";205556958;214300;215695601;121;01.04.2019
"АО АКБ ""ЭКСПРЕСС-ВОЛГА""";181539149;4669145;189266809;3085;01.04.2019
"АО АКИБ ""Почтобанк""";922173;1785;951100;1788;01.04.2019
"АО БАНК ""Ермак""";3154537;7595;3383706;1809;01.04.2019
"АО БАНК ""МОСКВА-СИТИ""";2702904;14990;2826775;3247;01.04.2019
"АО БАНК ""НБТ""";200407;2115;255526;1309;01.04.2019
"АО БАНК ""СНГБ""";159995146;1925430;169980023;588;01.04.2019
АО БАНК НБС;555413;0;567035;1949;01.04.2019
"АО Банк ""Венец""";7297743;17750;7756311;524;01.04.2019
"АО Банк ""ККБ""";42715288;154850;43011767;1087;01.04.2019
"АО Банк ""Национальный стандарт""";57355284;941700;59081868;3421;01.04.2019
"АО Банк ""Объединенный капитал""";54665669;2441180;57784476;2611;01.04.2019
"АО Банк ""Онего""";391603;220;411722;2484;01.04.2019
"АО Банк ""ПСКБ""";38964011;459080;40371671;2551;01.04.2019
"АО Банк ""Развитие-Столица""";24392673;308480;25229428;3013;01.04.2019
"АО Банк ""ТКПБ""";1557412;4390;1589816;1312;01.04.2019
АО Банк ЗЕНИТ Сочи;4009113;23225;4172921;232;01.04.2019
АО ВКАБАНК;1492311;2790;1511092;1027;01.04.2019
АО ЕАТПБанк;1296714;4600;1306924;1765;01.04.2019
"АО КБ ""АГРОПРОМКРЕДИТ""";26938726;159695;27410319;2880;01.04.2019
"АО КБ ""Ассоциация""";21464085;58080;21800441;732;01.04.2019
"АО КБ ""ВАКОБАНК""";885580;60;953338;1291;01.04.2019
"АО КБ ""ИНТЕРПРОМБАНК""";101557765;717010;103364350;3266;01.04.2019
"АО КБ ""ИС Банк""";18403819;138430;18549559;3175;01.04.2019
"АО КБ ""КОСМОС""";439728;3800;448400;2245;01.04.2019
"АО КБ ""Модульбанк""";46657433;524115;47602532;1927;01.04.2019
"АО КБ ""НИБ""";608355;7135;631369;2876;01.04.2019
"АО КБ ""Пойд?м!""";26022537;670;26967013;2534;01.04.2019
"АО КБ ""Приобье""";1747952;6175;1780563;537;01.04.2019
"АО КБ ""РУСНАРБАНК""";15910988;42620;16128068;3403;01.04.2019
"АО КБ ""Ситибанк""";1159035575;8804640;1194724957;2557;01.04.2019
"АО КБ ""Соколовский""";934794;6610;949669;2830;01.04.2019
"АО КБ ""Солидарность""";28082941;179695;29420410;554;01.04.2019
"АО КБ ""ФорБанк""";7907669;18620;8189552;2063;01.04.2019
"АО КБ ""Хлынов""";31634821;198475;32277879;254;01.04.2019
"АО КБ ""ЮНИСТРИМ""";15367495;1480050;16935252;3467;01.04.2019
"АО КИБ ""ЕВРОАЛЬЯНС""";3644632;10815;3968710;1781;01.04.2019
"АО МКБ ""ДОМ-БАНК""";1657528;3435;1688668;3209;01.04.2019
АО МС Банк Рус;14834148;4620;15238239;2789;01.04.2019
"АО НКБ ""СЛАВЯНБАНК""";304794;1140;314005;804;01.04.2019
"АО НКО ""МОСКЛИРИНГЦЕНТР""";13320648;0;13404126;3314;01.04.2019
"АО НКО ""Сетевая Расчетная Палата""";615788;2020;623849;3332;01.04.2019
"АО НКО ""Частный РКЦ""";7385;0;7634;3420;01.04.2019
АО НОКССБАНК;6032342;14195;6213369;3202;01.04.2019
"АО РНКО ""Нарат""";66008;0;71519;1902;01.04.2019
"АО РНКО ""Синергия""";638933;210;644879;2884;01.04.2019
"АО РНКО ""ХОЛМСК""";1095599;30875;1140103;503;01.04.2019
АО РОСЭКСИМБАНК;149062142;5695770;159868508;2790;01.04.2019
"АО УКБ ""Белгородсоцбанк""";7966032;20165;8372011;760;01.04.2019
АО ЮниКредит Банк;2163676841;55282375;2225615984;1;01.04.2019
"АО комбанк ""Арзамас""";1193848;110;1276594;1281;01.04.2019
Азия-Инвест Банк (АО);7060465;227995;7388005;3303;01.04.2019
АйСиБиСи Банк (АО);112512350;2460965;116178615;3475;01.04.2019
"БАНК ""АГОРА"" ООО";1134317;7650;1198232;3231;01.04.2019
"БАНК ""КУРГАН"" ПАО";1385415;4005;1480290;2568;01.04.2019
"БАНК ""МНХБ"" ПАО";9574889;28480;9935653;1411;01.04.2019
"БАНК ""МСКБ"" (АО)";1008959;125;1061663;2722;01.04.2019
"БАНК ""НЕЙВА"" ООО";14431344;73105;14618653;1293;01.04.2019
ББР Банк (АО);119596414;2130150;123108649;2929;01.04.2019
"Банк ""ВБРР"" (АО)";760724136;16697580;790500257;3287;01.04.2019
"Банк ""Возрождение"" (ПАО)";190541374;1115085;196201360;1439;01.04.2019
"Банк ""Вятич"" (ПАО)";400367;480;403241;2796;01.04.2019
"Банк ""ИТУРУП"" (ООО)";4274566;19070;4360480;2390;01.04.2019
"Банк ""Йошкар-Ола"" (ПАО)";1364507;1450;1375097;2802;01.04.2019
"Банк ""КУБ"" (АО)";26451398;367485;27235456;2584;01.04.2019
"Банк ""Кузнецкий мост"" АО";2867354;2905;3368886;2254;01.04.2019
"Банк ""Левобережный"" (ПАО)";53101165;233965;55670073;1343;01.04.2019
"Банк ""Нальчик"" ООО";1545930;0;1549947;695;01.04.2019
"Банк ""Прайм Финанс"" (АО)";3080506;25190;3161541;2758;01.04.2019
"Банк ""Прохладный"" ООО";2157720;560;2249240;874;01.04.2019
"Банк ""РЕСО Кредит"" (АО)";9487257;198325;10363699;3450;01.04.2019
"Банк ""СЕРВИС РЕЗЕРВ"" (АО)";1556316;3975;1565947;2034;01.04.2019
"Банк ""СКС"" (ООО)";1605185;4445;1618386;3224;01.04.2019
"Банк ""Снежинский"" АО";16093364;5270;16480038;1376;01.04.2019
"Банк ""ТРАСТ"" (ПАО)";1839485785;13133980;1865200115;3279;01.04.2019
"Банк ""Таврический"" (ПАО)";183032684;4484035;191730518;2304;01.04.2019
Банк ВТБ (ПАО);24517803930;325548815;25003760122;1000;01.04.2019
Банк ГПБ (АО);8875678062;171349310;9104536856;354;01.04.2019
Банк Глобус (АО);2006111;15715;2028872;2438;01.04.2019
Банк ИПБ (АО);78938324;414965;80397195;600;01.04.2019
Банк НФК (АО);10400011;34065;10591995;3437;01.04.2019
Банк ПТБ (ООО);9403193;96170;9606129;2638;01.04.2019
Банк Пермь (АО);1519532;3865;1572844;875;01.04.2019
Банк РМП (ПАО);2274594;15230;2318338;2574;01.04.2019
